hugo_symbol	Model_Score
GCLC	0.87472194
VEGFC	0.8746823
SPATA16	0.87467587
CASP8	0.8745846
LRP1B	0.87456906
MUC16	0.87455344
ANK1	0.87453175
PRKAA2	0.8745197
MUC16	0.8745098
ZFHX3	0.87447214
PPM1D	0.87446725
PDCD1	0.87443477
MYO5A	0.87442863
GPI	0.87442863
HLA-G	0.8744184
GRIN2B	0.87441516
SEL1L2	0.8743969
NXPE4	0.8743968
ING3	0.87438965
DOCK4	0.8743601
KTN1	0.8743428
FOLH1	0.874341
YBX2	0.8743016
TRPV1	0.87429464
HNRNPUL1	0.8742863
RBM44	0.8742349
PSG1	0.87422067
RALGAPA2	0.8742067
MUC16	0.8741975
MUC16	0.87417096
KL	0.87415904
TNC	0.8741375
SYNE1	0.8741168
CTNND2	0.8740567
SLC4A10	0.87403923
MYOD1	0.87403756
TRIM24	0.8740265
ZFYVE26	0.8740231
GATA1	0.8739841
RAPGEF6	0.8739798
MED13	0.87397945
ANK2	0.8738822
KTN1	0.8738719
GABRR1	0.87387055
CSMD3	0.8738636
BCL3	0.8738547
GABRB1	0.8738357
TPCN1	0.87382567
RBMX	0.873812
VCAM1	0.8737876
MATN4	0.8737855
BCL9L	0.8737683
PTPRD	0.8737679
SNRPD1	0.87375396
USP6	0.8737423
FJX1	0.87372303
LRFN5	0.87371933
SPEG	0.87371427
PC	0.8737067
INSL4	0.8737035
PLEKHG7	0.87368655
C2ORF16	0.8736854
MFN1	0.8736603
BRIP1	0.87365353
SLIT3	0.87360024
STAB2	0.8735832
PCDHB4	0.8735637
ALK	0.8735157
COL3A1	0.87350774
SLC25A30	0.87350553
HGF	0.873434
GPR37	0.8733816
GPR22	0.8733631
NALCN	0.87335694
ACAT2	0.87334037
IL17D	0.8733337
PCDHB13	0.8732668
CAPZA2	0.8732586
TRIM8	0.8732502
PTPRD	0.87322783
GABRB1	0.8731715
ANKHD1-EIF4EBP3	0.8731647
CTNND1	0.8731482
TMEM94	0.8731307
TTN	0.8731203
TEC	0.8730822
TLCD1	0.8730746
GRIN2A	0.8730735
PTPRD	0.87302345
GTF3C1	0.87301946
SGCD	0.8730092
VTI1A	0.87299466
TET1	0.8729487
LRP1B	0.8729123
NKX2-2	0.87291145
ETV1	0.8728866
SSBP3	0.8728644
GAS7	0.8728555
PSPC1	0.8728435
KL	0.87284005
CDH2	0.8728394
GRIN2A	0.8728351
POLE	0.8728305
PRKACA	0.8728201
ZEB1	0.8727994
ALK	0.872762
NPAS4	0.87275434
MYO1F	0.8727479
EFCAB12	0.8727413
CDH10	0.87273884
SULF1	0.8727316
JADE1	0.8727282
CUBN	0.8727204
UGGT2	0.8726898
FRMD4A	0.87268806
SMARCC2	0.8726685
NCOA2	0.8726459
DGCR8	0.8726276
SLC12A1	0.87260056
PDGFRB	0.8725971
ZFHX3	0.87259007
R3HDM2	0.8725834
STXBP5L	0.8725798
GLI3	0.87257785
ZNF331	0.87252176
STAG1	0.87252164
BCL3	0.8724802
SLC13A3	0.8724157
KCNQ2	0.8724135
PDGFRB	0.87240016
GRIK3	0.87238854
PCK1	0.8723672
MUC16	0.87236273
HS3ST3A1	0.87235713
BTK	0.8723533
NSD1	0.8723299
CNTNAP2	0.8722837
FAM184A	0.87228274
ZFHX3	0.87227154
ATRX	0.8722707
PHEX	0.8722527
ZFHX3	0.87225217
ERBB4	0.8722503
ANK1	0.87223285
GRIN2A	0.8722273
WLS	0.87222475
VAX1	0.87219894
PIK3CB	0.8721762
GHR	0.8721313
BAZ1A	0.8721262
TRMT2B	0.8721251
CHI3L1	0.8720071
WNT7A	0.87198424
CLIP1	0.8719611
CHRNA3	0.8719418
CSMD3	0.8719051
CUL4B	0.87187445
SSR3	0.8718613
PXDNL	0.87185633
CSMD3	0.871853
TRPM6	0.8718449
AFF3	0.87182695
TBL1XR1	0.8718109
ZFHX3	0.87179434
PCOLCE	0.87178695
SMO	0.87178004
PCDHGA2	0.87177587
CAMK2N1	0.871757
HIP1	0.8717066
KDM5A	0.8716909
FRZB	0.8716239
PLXNB1	0.87162375
CAMTA1	0.8715656
PRDM16	0.8715091
FAM47C	0.87143624
HPCA	0.87143576
TNC	0.8714012
ABHD13	0.87139
PTPRK	0.87138015
BCL9L	0.87134814
CNOT6L	0.8713318
IGSF1	0.8713222
PTPN3	0.8713215
TEX30	0.8713175
GABRA6	0.8713169
TJP1	0.87130857
CCDC9B	0.8712888
FAM135B	0.8712705
RORB	0.87124926
ABCC9	0.8712406
MYH7B	0.8711945
LRFN5	0.87117994
WDR7	0.8711649
CD84	0.8711622
KLHL38	0.87116027
NUP210	0.87112814
CIC	0.8711276
ELAPOR2	0.87112296
TFPT	0.87110496
ZNF345	0.87106866
GLI2	0.8710467
TTC39B	0.87104094
ANK1	0.8710391
SOS2	0.87103057
KMT2D	0.8710301
FOXG1	0.8710266
PIPOX	0.87101865
OR4S2	0.8709696
NKX2-1	0.87096703
ZNF521	0.87096494
RXFP2	0.87095654
DISP3	0.8709425
ABCC9	0.87093604
ARHGAP15	0.8709234
AMER1	0.8708749
PDE3B	0.87086296
CYYR1	0.8708379
SLC39A1	0.8707833
FSHB	0.8707324
SBF1	0.87073064
CSMD3	0.87070936
MLPH	0.87070835
LATS1	0.870687
SLITRK4	0.87067515
PTPRD	0.87065905
ZC3H12B	0.87063205
UNC45B	0.8705915
ZER1	0.8705852
CSRNP3	0.8705843
SMO	0.87055045
FAM47A	0.87053514
GPHN	0.8704938
CBLIF	0.87048346
ZNF43	0.8704511
RUNX1T1	0.87037444
PRKD2	0.8703525
CCDC197	0.8703267
GALNT1	0.8703249
SLC14A2	0.87031895
LRFN5	0.8703128
GABRP	0.8703109
USP9X	0.8703085
COL3A1	0.8702926
CACNG5	0.8702644
FAT1	0.87026423
DOCK2	0.8702598
ITK	0.8702266
RALGDS	0.8702184
COL2A1	0.8701932
PLA2G4A	0.8701782
NTRK3	0.87012756
ZFHX3	0.87011373
PTPRD	0.87010527
FUBP1	0.87009233
CSMD3	0.8700643
FAT3	0.8700489
RGS7	0.87003136
CACNA1A	0.8699993
CSMD3	0.86999035
INTS6L	0.86993605
ATG9B	0.8699018
CDH10	0.8698783
GRIN2A	0.8698704
THAP1	0.86986226
MYH2	0.8698496
UBAP2	0.8698267
C1ORF127	0.86978817
ZC3H12B	0.8697699
TRPM7	0.8697589
CSMD3	0.86975384
SLC8A2	0.8697161
GUCY1A2	0.8696938
CLIP1	0.8696934
ARID2	0.86969066
MRE11	0.8696728
KRTAP5-11	0.86967146
ANK2	0.86967146
GPHN	0.86967015
OR2L2	0.8696624
GABRB3	0.86962366
PSMD12	0.86962
ANK1	0.8695621
COL4A1	0.8695551
ACTN2	0.8695326
WRN	0.8695252
CAMTA1	0.86952055
KCNH2	0.8695126
KRT73	0.86950076
TRAF2	0.8694771
NBEA	0.8694687
CXCR4	0.86946243
LPAR3	0.8694514
COPA	0.8694495
POLE	0.8694192
EPHA7	0.86941385
APOBEC4	0.86937183
PRIM1	0.86935264
PSG9	0.8693461
STK35	0.86919767
STAT1	0.8691739
TRIM33	0.86913717
PTPRD	0.8691339
BCORL1	0.869123
PPM1D	0.86903095
MAP2K4	0.8690215
SEC22A	0.8690169
MUC16	0.8689835
CNBD1	0.8689381
PKP2	0.8689116
ATP1A1	0.8688996
SLC8A3	0.86889064
GPR85	0.8688593
ZAN	0.86884636
NEBL	0.8688334
BCL9L	0.8688321
OR5AS1	0.8688283
ANK2	0.8688152
AHCTF1	0.8688063
PRKAG2	0.86880445
ELL2	0.86877656
FNDC11	0.868752
CUL3	0.86869544
NMUR2	0.8686863
GRID2	0.86863756
MEOX2	0.8686284
HEATR5A	0.86861086
MUC16	0.8686103
NOS1	0.86860293
BUB1B	0.8685757
KIAA0408	0.8685746
LRP1B	0.8685733
FAT3	0.86854744
ZNF479	0.8685413
LRP1B	0.86850184
MUC16	0.8684894
PCDHA2	0.8684552
PXDNL	0.8684525
POLR2A	0.868432
FAT4	0.86840403
HSPA13	0.8683983
SLFN13	0.86839104
TRPC1	0.8683592
ACTN1	0.86834896
ATP2B3	0.868332
AFF4	0.86832166
FAT1	0.8682989
GRM1	0.86828506
TEC	0.8682771
LRP1B	0.8682757
KDR	0.8682712
XXYLT1	0.8682658
RYR1	0.868236
MED12	0.8681889
USH2A	0.8681803
DST	0.86815643
CHAT	0.86813325
UGT2A1	0.86811334
USP32	0.8681087
SFRP4	0.8681048
FAT1	0.8680826
HNRNPA1	0.86808157
KIFC3	0.8680749
FAT4	0.868064
MUC16	0.86806047
FAT1	0.8680569
SLMAP	0.8680035
GEM	0.8679719
EML4	0.8679565
WDR45	0.8679506
FAT1	0.8679151
PCDHGA9	0.86790496
PTPRT	0.8678935
EHF	0.86786765
CSMD3	0.86779714
BCL11B	0.8677926
ASTN1	0.8677797
COL4A1	0.8677692
CDH11	0.86774904
C1QB	0.8676979
SACS	0.867694
FAT4	0.86763936
ABCB5	0.86763424
MAF	0.8676254
R3HDM1	0.86758614
LRP1B	0.8675689
IGF2BP2	0.86754024
TBL1XR1	0.86752534
MYH11	0.867525
WWTR1	0.8675215
ZEB1	0.86748827
CTNNA2	0.86748815
RECQL4	0.867464
SLC1A2	0.86743456
MDGA2	0.8674285
HCK	0.8674166
DIAPH3	0.8673829
MYH7	0.86737406
MC2R	0.86734855
MYH9	0.86730415
NALCN	0.8672943
PALB2	0.8672716
DIDO1	0.86726946
SLC17A6	0.8672611
AMER3	0.86725956
KCNH3	0.8672477
PPP2R5D	0.8672346
LRP1B	0.8672328
CSMD3	0.8672202
MUC16	0.86721665
COL3A1	0.86721504
ASPM	0.86721414
EPB41L1	0.86718166
RETREG1	0.8671738
SACS	0.8671678
PDCD1LG2	0.867111
SFRP2	0.86710083
SLC6A15	0.8670279
ADH6	0.86698663
ATRN	0.8669851
KLHL4	0.8669639
RPGRIP1L	0.8669608
KCNH2	0.8669518
CNTNAP2	0.8669408
PASK	0.8669001
MALT1	0.86689055
ZNF521	0.8668827
KMT2C	0.86688197
ANKRD28	0.8668492
TXLNA	0.86684316
XIRP2	0.86682415
TANC2	0.8668241
MUC16	0.86682343
RIMS2	0.86678815
MB21D2	0.8667704
PSIP1	0.8666806
ZFHX3	0.86667377
SNCB	0.866671
ACVR2A	0.86664987
HOXD10	0.8666438
SLC20A2	0.86663806
DNAH11	0.8666372
NCOA4	0.8666203
ADAMTS1	0.866606
COL3A1	0.86658293
NCOA6	0.8665284
BUB1B	0.86652607
CTNNA2	0.8664919
DFFB	0.86647886
FOXF1	0.8664703
LRP1B	0.86646056
SDK2	0.86644846
FLI1	0.8664456
PALB2	0.86642843
FCGR2B	0.8663923
RAB28	0.8663312
E2F1	0.86633086
C12ORF40	0.86632293
ZZEF1	0.866306
KRTAP15-1	0.86626095
MB21D2	0.866224
MUC16	0.8662082
KDM5A	0.86616755
ZEB1	0.86611617
KLK13	0.866082
APOBEC3H	0.8660556
HPSE2	0.8660501
MUC16	0.8660494
GLRA3	0.86600333
ZFHX3	0.86600304
ASXL3	0.86599624
SLC2A13	0.8659547
BUB1B	0.8659115
MUC16	0.8658616
SI	0.86584246
MYH11	0.8658273
RANBP6	0.86581516
NTRK3	0.86581326
KCNB1	0.86580926
GJA8	0.86579
PLEC	0.8657545
MOB3B	0.8657221
CTNNA2	0.86571974
GALNT17	0.8656796
POU3F4	0.86567634
ACKR3	0.86566615
OPRL1	0.86564475
GRIN2A	0.8656437
PDCD1LG2	0.8656202
BRIP1	0.86561906
ARID4A	0.8656014
FBXL7	0.8655958
NIN	0.86559284
RECQL4	0.86556697
UHMK1	0.8655461
HRH4	0.8655452
CCDC89	0.86551315
CSMD3	0.8654949
XCR1	0.8654218
RUBCN	0.86541176
COL3A1	0.86540437
FAT1	0.8653629
FAM71B	0.8653505
CHUK	0.8653503
REV1	0.86531436
ADGRL4	0.8652886
KDM5B	0.865278
VASH1	0.8652741
CXORF21	0.86520255
TFPT	0.8651975
MED13L	0.8651966
COL5A2	0.86516327
SETBP1	0.8651304
FAM135B	0.8651084
CTTNBP2	0.86509085
KLHL9	0.8650873
PITX3	0.8650531
GALNT2	0.8650516
SLC9A9	0.86501455
RTL3	0.8649864
RANBP3	0.8649743
DICER1	0.8649531
LRP1B	0.86493415
AKAP11	0.8649307
FLNA	0.86492157
MYOM2	0.8649119
ZPLD1	0.86485225
LRRTM3	0.86484563
AQR	0.86482894
DCC	0.8648147
EPHA7	0.86479837
AHSA1	0.8647893
OGT	0.8647624
GOLGA3	0.8647481
HGF	0.8647409
DNAJC6	0.8647256
TBX15	0.86472416
RAC2	0.864724
ELMO1	0.8646958
DNAJC6	0.86469126
DPP10	0.8646592
NALCN	0.86465305
MDC1	0.8646502
ZIC4	0.8646352
NLRX1	0.8646076
RBM10	0.86459637
LRRTM4	0.86455154
SS18	0.86452013
MRPL44	0.86451983
PCNX1	0.8645061
SNX19	0.8644581
WRN	0.8644267
SENP2	0.86439794
C2ORF16	0.86436564
OPRL1	0.8643436
KLHL3	0.86433935
SI	0.86431676
CHRNA4	0.8643016
MSN	0.8642451
HEATR6	0.8642366
CTNNA2	0.8642164
NCSTN	0.8641993
CD180	0.8641991
KLHL7	0.8641953
CLTCL1	0.8641705
NFATC2	0.86414146
KRTAP12-2	0.8641156
DPAGT1	0.86407423
TECTA	0.86406994
PLCG1	0.86406684
FAM47C	0.8640442
DHX29	0.864019
MUC16	0.8640178
ZNF263	0.86397004
ZFHX3	0.86394197
NCOA2	0.8639227
DCLK1	0.86390626
ADCY2	0.86389667
L3MBTL4	0.86387396
CLSTN2	0.8638506
NTRK1	0.86385036
LRP1B	0.8638128
CNTNAP2	0.86379075
TTLL7	0.86377025
TLR4	0.8637697
ITK	0.86375177
KLHL14	0.86373717
CSDE1	0.8637351
TBX4	0.8637121
SLITRK1	0.863692
HGF	0.8636625
TCL1B	0.8636192
EEPD1	0.8635972
RFWD3	0.8635851
BCOR	0.8635226
ADAL	0.86351085
CRX	0.8634955
ADAMTS12	0.863492
CILK1	0.86348027
CSMD3	0.8634722
CDK12	0.86346
TSHZ3	0.86345154
MUC16	0.8634485
KMT2C	0.8634381
ANK1	0.8634377
SLC12A1	0.8634356
HECW2	0.8634267
RYR3	0.86341983
TGFBRAP1	0.8634163
RNFT2	0.86339265
MTERF1	0.86336523
ACVR2A	0.8633635
LAD1	0.86333007
ACBD5	0.86325693
ODF2	0.86325246
LATS2	0.86324435
BTN3A1	0.86324376
XIRP2	0.86322993
OR2G6	0.8632268
CTCFL	0.8632184
DAGLA	0.8632166
CHN1	0.8631739
HTR5A	0.8631525
ZEB1	0.86314785
GRIN2A	0.86314756
DDX42	0.8631264
HMCN1	0.86310655
RAB38	0.8630702
ZIC4	0.8630672
F13B	0.86305857
CDH12	0.86302316
SCN2A	0.8630218
CDC5L	0.8630018
FAM47C	0.8629631
ANO2	0.86296
EPHA3	0.8628614
ARHGEF10L	0.8628442
WNT10B	0.86284304
TTN	0.86281174
ETV5	0.8628116
ADCY8	0.8627937
EPB41L3	0.86278516
PAPOLG	0.862781
LRGUK	0.8627577
RCC1L	0.8627429
REV1	0.86274254
PPAN-P2RY11	0.86273056
NOD1	0.86271775
MYOF	0.8626909
IMPG2	0.86267847
FCAR	0.8626702
AASS	0.86262393
OPRL1	0.8626024
NTRK3	0.8625491
ZEB1	0.862537
CNTNAP2	0.8625274
STXBP5	0.86251974
DNAH8	0.86251277
ASPM	0.86248744
EGFLAM	0.86248
DSCAM	0.86238647
CNTNAP2	0.86233044
PCDH1	0.8623239
ANK1	0.8623226
FAT4	0.8623092
OR14I1	0.862308
TRPM1	0.86228544
STAT5B	0.86228466
HGF	0.8622128
SELE	0.8622026
NIN	0.8621805
MED13L	0.8621787
SMC5	0.8621733
LARP4B	0.862172
KMT2C	0.8621601
MRGPRX3	0.86210597
PRKN	0.8620961
FAT3	0.8620865
CD93	0.86204934
POLE	0.8620435
BTG2	0.8620375
KMT2A	0.862028
MTMR12	0.86197156
PKD1L1	0.861948
LDB3	0.8619479
CEP70	0.86194557
MUC16	0.8619241
TRIP11	0.86189985
RBMS3	0.8617993
FLT3	0.8617938
C11ORF42	0.8617843
ZNF148	0.8617685
COL2A1	0.8617652
COL9A1	0.8617642
ADCY1	0.8617482
PLEC	0.8617458
BIRC6	0.8617433
ATR	0.86171323
ACKR1	0.8616843
NFATC4	0.86168164
KCNQ2	0.86166096
NOS1	0.86165017
MALSU1	0.86164844
TFPT	0.8616432
MYH7	0.8616413
CA14	0.8616054
SF1	0.861604
EPHA3	0.86159056
NTNG1	0.8615813
SLC51B	0.86155176
SMC1A	0.8615442
KCND3	0.8615346
SATB1	0.86153233
BCL9L	0.8615031
VPS53	0.86148864
CTNND2	0.86146784
HCN1	0.8614305
KMT2D	0.861416
KRTAP9-3	0.86139315
DCTN1	0.8613882
HNF4A	0.8613733
OR2M3	0.8613685
PIGS	0.8613303
CHRNA2	0.8613247
KMT2D	0.86131704
INSL4	0.8613086
PRPF40B	0.861264
USH1C	0.86124814
FSD2	0.86124605
TRHDE	0.8612441
C2CD3	0.86123943
BIRC6	0.861228
HMCN1	0.8612154
FAM184A	0.86121404
EPHA5	0.86119884
OR51A7	0.8611421
BCLAF1	0.8611323
WWTR1	0.86113113
NSD1	0.8611137
ARMH4	0.86109006
EEF1AKMT2	0.86106116
EBF1	0.861043
CHD7	0.8610228
MUC16	0.86100096
USP44	0.8609927
PPARG	0.8609899
FAM47A	0.8609838
GPC5	0.86098087
SLC2A9	0.86096585
ATP10D	0.86096096
SDHAF2	0.8609582
PURG	0.8608811
CUL2	0.8608649
TUBB2B	0.8608631
NR2F1	0.860834
TSHR	0.86079127
DNAJC6	0.8607749
CEP89	0.86070204
SORCS1	0.8607003
NLRP4	0.8606917
RIMS2	0.86065996
BTBD7	0.86064965
GOPC	0.8606378
KLHL10	0.86062807
LRP1B	0.86059123
UACA	0.8605783
CTDSP2	0.8605702
KIAA1614	0.8605652
RUNX1	0.86056113
ECHDC3	0.86049837
ROS1	0.86049646
PALB2	0.8604859
C9ORF43	0.8604853
BAALC	0.8604132
LUM	0.8604131
LYN	0.8603965
NSD3	0.8603741
ADAMTSL3	0.8603136
RITA1	0.86030596
LRP1B	0.8602946
LIFR	0.8602279
ATF7IP	0.86022145
LIMA1	0.86019987
XYLT1	0.8601886
ARHGEF17	0.8601821
ZNF395	0.8601615
MB21D2	0.86015564
SNX4	0.86011434
SACS	0.86009973
ZNF827	0.8600631
FAT4	0.8600503
RGS7	0.86004925
GPC6	0.86003816
BMP7	0.86003387
TMTC2	0.86003375
CCDC93	0.86001253
SDHAF2	0.85998684
RTL4	0.8599499
FTSJ3	0.8599294
GLDC	0.8599278
TRIM69	0.8598964
PAPSS2	0.8598938
HGF	0.85988665
C1QTNF2	0.8598558
ZFP1	0.85984653
KL	0.8598359
NR1I3	0.85982376
FAM53C	0.8598198
DCANP1	0.85977453
ACTL6A	0.8597705
MYH11	0.8597299
SENP2	0.85972756
TET1	0.85969657
LAMB1	0.85969424
COL11A1	0.859684
SSU72	0.85967493
PPP1R17	0.85967416
WNT4	0.8596488
PTPRD	0.8596407
BATF2	0.8596395
FLT3	0.8596293
TRPS1	0.8596017
SLC6A17	0.8595702
FAT1	0.8595619
TET1	0.8595608
MUC16	0.8595525
HGF	0.8595482
PLXNA3	0.85954577
KLHL21	0.8595399
DGKB	0.85953313
ZFHX3	0.8594978
SLC9C2	0.8594898
ADAMTS16	0.8594394
SDHAF2	0.8594132
EPHB1	0.85941166
HGF	0.8594067
DPYD	0.8593659
TNXB	0.8593539
FANCF	0.85933626
CLDN8	0.8593009
INHBA	0.8592967
MUC16	0.85924697
ZC3H13	0.8591974
PITPNM3	0.8591919
TSHR	0.8591728
ACAT1	0.8591699
CSMD3	0.8591695
DNER	0.859161
CAPSL	0.8590843
UBR4	0.859083
MUC16	0.8590777
LRP1B	0.8590703
ZNF479	0.85906684
ERBB4	0.85906
CDH3	0.8590585
UGT1A1	0.859057
TRIM27	0.8590506
ADCY9	0.85904944
TMPRSS15	0.859046
PRKAB1	0.85900664
POLR2A	0.8589922
LRGUK	0.8589887
PKP2	0.8589852
INSRR	0.8589749
TLK2	0.85894275
PALB2	0.8589368
CPA5	0.85893667
FAT3	0.8589267
ABCC11	0.85892093
NOS1	0.8589156
KALRN	0.85890746
NDST3	0.8588761
CFAP47	0.8588582
IGSF3	0.8588054
BCORL1	0.85879236
ITGAL	0.8587871
ZEB1	0.8587537
PCLO	0.8587513
SCN2A	0.8587442
MYH7	0.8587264
BCOR	0.8587159
PAX7	0.8586925
LAMP5	0.8586875
ANGPT4	0.8586816
PLEC	0.858662
MTMR6	0.85864305
SLC4A5	0.85862184
FRMPD3	0.8586143
CCP110	0.8586079
SEZ6L2	0.8585679
PDCD1LG2	0.85853773
UBTF	0.85852957
DCAF12L2	0.8585254
PCLAF	0.85850483
XPO1	0.85848486
BCL9	0.8584815
ZPLD1	0.858353
N4BP1	0.8583257
CNTNAP2	0.8582705
GCN1	0.8582645
NTRK3	0.8582604
ROS1	0.8581977
COCH	0.85817105
TIGD7	0.85815
PTPRD	0.85814714
NRXN1	0.85814506
HDAC9	0.8581381
GRM7	0.8581331
TMPRSS15	0.85811466
USP42	0.85810614
FBXL20	0.8580903
DDR2	0.8580573
EPHA3	0.85805666
CDC73	0.85804677
WWTR1	0.8580233
CNTNAP4	0.8580203
ZNF592	0.8580194
TBC1D8	0.85800093
CDH12	0.85797215
TRPC6	0.85796607
FAT3	0.8579484
BRCA2	0.85792893
TGFBRAP1	0.85792655
TYRP1	0.8579184
NEB	0.85791725
ADAMTS3	0.8578988
GBP6	0.8578375
CSMD3	0.8578352
ATR	0.85781825
GBE1	0.85781777
JAK1	0.85780007
CADPS2	0.8577848
PCLO	0.85778475
MEIS2	0.8577834
ATP2B3	0.85778105
CSMD3	0.8577764
DMD	0.8577211
TCTN3	0.85769045
ZMYM6	0.8576832
TANC2	0.85767555
HAUS7	0.85767174
MYH7	0.8576598
CLCN4	0.8576575
UBE2Z	0.85765386
TRPM7	0.85760367
OPRL1	0.8575992
MYH4	0.8575864
RAD21	0.85758466
MYH9	0.85756433
CMTM5	0.8575448
ARHGEF6	0.8575174
NBEAL2	0.8574939
ADCY2	0.8574921
CEACAM21	0.85738575
MECOM	0.8573772
MYOD1	0.85736394
CDH9	0.8573504
PEX5L	0.857349
GPRC5B	0.8573452
FAT3	0.8573228
MYO5A	0.85727286
CLIP1	0.8572726
PIK3C2G	0.8572679
INMT	0.8572537
TIMELESS	0.8572372
COL4A2	0.85722494
FOXRED2	0.85721576
HPGD	0.8572023
ABL2	0.8571703
CNTNAP2	0.85715926
RAP1B	0.8571556
PALB2	0.8571484
SENP2	0.8571454
CAMTA1	0.85713816
ADCY8	0.85713756
FRMPD3	0.857115
RBM10	0.85710925
MYH10	0.85708857
BRIP1	0.8570872
USP31	0.85708034
MB21D2	0.85707223
EEF1B2	0.8570577
CNTNAP2	0.85703313
MEMO1	0.8570065
MROH9	0.8569734
C8A	0.8569453
TMEM117	0.85692346
PCLO	0.8568879
IRF4	0.8568835
PAQR9	0.8568638
ZHX1	0.8568522
NOTCH2	0.8568423
DCX	0.85681367
ABCC9	0.8568076
BRIP1	0.85680383
ELAVL2	0.8567762
FAT1	0.85676813
EXT2	0.8567616
RAF1	0.85675144
ZNF521	0.85674417
PLD5	0.8567096
PTPRD	0.8566925
SPEG	0.8566821
GABRG2	0.85667723
BRIP1	0.8566527
DNAJC7	0.85663867
PTPRD	0.8566288
ZMYND11	0.8566191
IP6K1	0.8566181
DPM1	0.8566163
IL21R	0.85661364
STIL	0.8565774
TBC1D32	0.85654646
TRIM43	0.85653776
CDK12	0.85653675
ETAA1	0.8565269
PTPRT	0.8565204
MSH2	0.8564944
MTOR	0.8564382
CRNKL1	0.8564376
MMEL1	0.8564323
CPT1A	0.856406
FASTKD5	0.85637534
FOXN4	0.8563641
FAT4	0.85635704
CTNNA1	0.8563396
ABCA12	0.8562939
COL11A1	0.85627776
GRIN2B	0.85627615
FAT3	0.8562631
DARS2	0.85626006
GRID2	0.85622704
SLC24A3	0.8562201
CSMD3	0.856203
FAM47C	0.85618407
GRM1	0.85616815
HTRA1	0.85614693
NOS1	0.85611784
PCDHA9	0.8561115
PSG8	0.8561067
FAT3	0.8560935
LAMB1	0.8560934
AEBP1	0.8560788
TENM2	0.8560755
POLR2B	0.85607505
SESN2	0.8560278
TOR1A	0.85601735
SALL4	0.85600346
TRIM46	0.8559788
ROBO2	0.8559469
GBX1	0.855929
SLITRK1	0.8559263
NTRK1	0.85589314
UNC5D	0.8558894
FRMD4A	0.855859
GSK3B	0.8558214
ZNF221	0.85578173
ZNF677	0.8557734
TSHR	0.8557462
RAP2A	0.8557371
CDH10	0.85573447
APC	0.85568386
PRDM16	0.85567445
SEMA3A	0.8556504
OR2G6	0.8556453
NUP98	0.85563064
TRPM3	0.8555788
DCAF12L2	0.85556906
P2RX1	0.85552007
SPATA31D1	0.85551596
MYOZ2	0.8554998
ATP7B	0.85549426
R3HDM2	0.8554838
REEP3	0.8554686
CTNND2	0.8554563
UGT2B28	0.85545003
KMT2C	0.85536486
FAT4	0.8553319
AGA	0.8553122
GLRA2	0.8552909
ALDH8A1	0.8552703
SHROOM2	0.8552439
ITGA10	0.85521936
RUNX1T1	0.85519636
CTNNB1	0.8551892
H2BC4	0.85517263
PDCD1LG2	0.8551653
MACC1	0.8551217
EPHA7	0.8551021
TAF5L	0.855097
MAP3K12	0.8550865
USF1	0.8550812
HMCN1	0.8550611
GNL1	0.85505307
NKX2-1	0.8550498
MB21D2	0.8550443
ADCY2	0.85504055
EPHA3	0.85500425
SALL1	0.8549665
CTDSP1	0.8549508
FAM20B	0.8549453
BAX	0.85490733
SLC5A1	0.85487354
CTNNA2	0.8548617
PAX2	0.8548598
EPHA3	0.8548526
BICRAL	0.85483813
PKHD1	0.8548097
PRPF40B	0.85472804
RAX	0.8547111
COL8A2	0.85462195
FLI1	0.85462
ACTN2	0.85457593
TBX5	0.8545717
ZEB1	0.85455424
STOML3	0.85451335
AC100868.1	0.8545034
ASXL2	0.85449964
EIF3E	0.85447174
DPPA4	0.85446006
SEMA5A	0.85443866
CORO2A	0.85443366
NLRP9	0.8543491
FGD1	0.8543467
MYO5B	0.85434526
GRIA4	0.85433656
KTN1	0.85433125
WRN	0.854321
NR1H4	0.8542979
ARID4B	0.8542955
WDR35	0.85428673
TTC21A	0.854282
KDR	0.85424745
ATP8A2	0.85421383
NRG1	0.85420066
DNMBP	0.85419875
SF3B1	0.8541917
CARD11	0.8541895
KMT2C	0.8541461
NGF	0.85413826
MUC16	0.8541328
TPR	0.85411817
ADAM33	0.85411584
PTPRD	0.8541084
PCDHAC1	0.8540875
TRPS1	0.8540632
BOD1L1	0.8540582
CDH17	0.8540462
SPG11	0.85404396
NRXN1	0.85404205
RNF157	0.8540114
PTPRD	0.8540061
LCT	0.85400164
ACTB	0.8539488
RICTOR	0.85392874
TSHR	0.8539041
CYP1A1	0.85389733
CTNNA2	0.8538366
EHD3	0.8538072
ACACB	0.85377866
ZEB1	0.85377824
MUC16	0.8537731
FRAS1	0.8537659
SOAT1	0.85370946
KRTAP27-1	0.8536942
PTPRK	0.8536527
MUC16	0.8536291
SH2D3C	0.8536274
ZNF521	0.85361695
PCLO	0.85361534
PPM1D	0.8536109
CSMD1	0.8536108
SLC36A1	0.85360956
SLC36A1	0.8536042
NEXMIF	0.8535837
BIRC6	0.8535627
DLL3	0.85355693
NOTCH2	0.853553
FBN1	0.8535467
SPRR1A	0.8535463
EPHA7	0.8535269
NCKAP5	0.85351986
UNC45B	0.853498
NALCN	0.8534802
FAM47A	0.85347694
MYH1	0.85347337
GRIN2A	0.85344887
ZNF213	0.853441
FAM3C	0.8534091
